Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
2316536,30530,Amy Barr,Kathleen85@gmail.com,5445170658,3725 Gonzalez Mount,Berlin,Berlin,45266,Germany,46,Female,Low,New,2/26/2024,2024,February,16:20:47,6,21.12856916,126.771415,Clothing,Adidas,Jacket,Average,Same-Day,PayPal,Shipped,2,Windbreaker
5920432,19650,Walter Morrison,Bernard23@gmail.com,1911457109,021 Gardner Inlet Apt. 949,Portland,Louisiana,70906,USA,58,Female,Medium,Premium,2/26/2024,2024,February,21:33:58,7,215.2739117,1506.917382,Clothing,Adidas,Jacket,Average,Express,Cash,Delivered,2,Trench coat
7902148,13864,Sonya Wall,Gregory23@gmail.com,8167812349,47316 Melanie Pike Apt. 959,Toronto,Ontario,16562,Canada,67,Male,Low,New,2/26/2024,2024,February,1:22:23,4,145.2449833,580.9799331,Clothing,Nike,T-shirt,Average,Same-Day,Debit Card,Processing,2,Long-sleeve tee
4456012,27986,Sara Gonzalez,Katherine52@gmail.com,7098840541,10113 Myers Fork Suite 657,Duisburg,Berlin,67521,Germany,48,Male,Medium,New,2/26/2024,2024,February,21:08:22,6,461.4450803,2768.670482,Books,HarperCollins,Non-Fiction,Average,Standard,Credit Card,Shipped,2,Travel
4835402,88858,Alice Smith,Kathy39@gmail.com,9511424612,053 Hall Fall Apt. 531,Edmonton,Ontario,60804,Canada,23,Male,Low,Premium,2/26/2024,2024,August,15:48:19,4,132.6785793,530.7143171,Grocery,Nestle,Coffee,Average,Express,Credit Card,Processing,2,Mocha
6063331,34487,Paul Cisneros,Allen26@gmail.com,9639370063,7047 Mcneil Freeway,Bochum,Berlin,37364,Germany,43,Male,Medium,Regular,2/26/2024,2024,August,15:36:52,1,68.52475926,68.52475926,Electronics,Sony,Headphones,Average,Express,Cash,Pending,2,Over-ear headphones
2016121,40629,Mrs. Amy Norton,Kara14@gmail.com,1646431353,126 Nicole Islands Suite 400,Baltimore,Vermont,5495,USA,39,Male,High,New,2/26/2024,2024,August,14:58:41,3,115.6498327,346.949498,Grocery,Pepsi,Water,Average,Express,Cash,Delivered,2,Mineral water
8378359,87805,Michelle Oneal,Jason64@gmail.com,6681794398,422 Steven View Apt. 475,Dortmund,Berlin,29231,Germany,69,Male,Low,New,2/26/2024,2024,August,6:54:23,5,312.4044544,1562.022272,Home Decor,Bed Bath & Beyond,Kitchen,Average,Same-Day,PayPal,Shipped,2,Coffee maker
2308012,83116,Kylie Shaw,Victoria47@gmail.com,4717686761,53956 Jacob Ranch,Leipzig,Berlin,78526,Germany,18,Male,Medium,Regular,2/26/2024,2024,August,6:49:50,3,406.3781074,1219.134322,Books,HarperCollins,Fiction,Average,Standard,Cash,Delivered,2,Literary fiction
2922405,87611,Logan Carter,Eric8@gmail.com,3218494696,573 Bond Key Apt. 178,D?¬sseldorf,Berlin,63473,Germany,53,Male,Medium,Regular,2/26/2024,2024,August,21:14:43,2,117.8610269,235.7220537,Electronics,Samsung,Smartphone,Average,Express,Cash,Shipped,2,Sony Xperia
5956752,69183,Sandy Wilson,Mark63@gmail.com,2469436178,22989 Bell Garden Suite 692,Southampton,England,98700,UK,50,Male,Low,New,2/26/2024,2024,August,14:39:27,8,195.968701,1567.749608,Home Decor,Bed Bath & Beyond,Kitchen,Average,Standard,Cash,Shipped,2,Blender
4568707,41397,Richard Kennedy,William55@gmail.com,2607736218,7721 Stephen Green Suite 186,Bielefeld,Berlin,88513,Germany,52,Female,Medium,Regular,2/26/2024,2024,August,22:02:21,3,234.309333,702.927999,Grocery,Coca-Cola,Juice,Average,Express,Credit Card,Shipped,2,Cranberry juice
6705610,55972,John Hines,Marcus98@gmail.com,5425314141,99786 Brian Terrace,Dresden,Berlin,72454,Germany,42,Female,Medium,Premium,2/26/2024,2024,August,21:30:36,4,188.259553,753.0382119,Clothing,Zara,Jeans,Average,Express,PayPal,Shipped,2,Flare jeans
8055864,85828,Linda Harris,Steve42@gmail.com,1586900993,321 Laura Squares Suite 995,Manchester,England,99339,UK,36,Female,High,Premium,2/26/2024,2024,August,0:10:05,3,41.47323906,124.4197172,Home Decor,Bed Bath & Beyond,Kitchen,Average,Standard,Cash,Delivered,2,Toaster
8642427,44885,Virginia Holloway,Kathy100@gmail.com,6259284339,4918 Kline Street Apt. 155,Windsor,Ontario,33534,Canada,41,Male,Medium,Premium,2/26/2024,2024,August,18:46:07,9,243.2692222,2189.422999,Grocery,Pepsi,Soft Drink,Average,Same-Day,PayPal,Shipped,2,Cola
5143834,82302,Nicole Vasquez,George39@gmail.com,5555006675,543 Taylor Wall Apt. 684,Liverpool,England,61021,UK,29,Male,Low,Regular,2/26/2024,2024,August,22:07:18,9,399.1856981,3592.671283,Electronics,Sony,Smartphone,Average,Express,PayPal,Shipped,2,Google Pixel
8241013,20978,Steven Chandler,Stephanie63@gmail.com,5066646564,4743 Timothy Land,Atlanta,Missouri,64462,USA,66,Female,Medium,Premium,2/26/2024,2024,August,15:13:20,9,296.2016538,2665.814884,Books,HarperCollins,Non-Fiction,Average,Express,Cash,Pending,2,Self-help
1954098,68822,Mary Humphrey,Angela40@gmail.com,2933763988,76781 Terrell Summit Suite 462,Colorado Springs,Wyoming,82879,USA,63,Male,Low,New,2/26/2024,2024,August,9:00:42,9,248.9521834,2240.56965,Books,HarperCollins,Fiction,Average,Standard,Cash,Processing,2,Fantasy
7638480,47111,Brian Perry,Mary13@gmail.com,1524587211,3202 Stephanie Mission Suite 721,Dortmund,Berlin,1342,Germany,54,Female,Medium,Premium,2/26/2024,2024,August,22:06:31,9,487.1694643,4384.525179,Clothing,Adidas,T-shirt,Average,Express,Debit Card,Delivered,2,Scoop neck tee
4330982,10253,Cynthia Huff,Mary1@gmail.com,4737085377,390 Sweeney Wall Apt. 562,Baltimore,Ohio,43578,USA,61,Male,Medium,Regular,2/26/2024,2024,August,7:39:45,10,457.8981947,4578.981947,Grocery,Nestle,Chocolate,Average,Standard,Debit Card,Delivered,2,Chocolate-covered nuts
6095187,72044,Lauren Campbell,Shawn77@gmail.com,9588718442,65250 Gill Port,Sheffield,England,75419,UK,65,Male,Low,Regular,2/26/2024,2024,August,11:53:38,8,22.89471176,183.1576941,Clothing,Zara,Jeans,Average,Standard,PayPal,Shipped,2,Bootcut jeans
3354895,47027,David Green,Dale14@gmail.com,7709752417,314 Allen Garden,London,England,66812,UK,52,Female,Low,Regular,2/26/2024,2024,August,14:19:39,4,229.6824283,918.7297134,Clothing,Zara,Dress,Average,Standard,Credit Card,Shipped,2,Casual dress
1706045,42642,Kristi Medina,Matthew100@gmail.com,4462908904,73790 Dustin Crossing,St. John's,Ontario,22760,Canada,27,Male,Medium,New,2/26/2024,2024,August,10:42:51,6,58.21315376,349.2789225,Home Decor,Home Depot,Furniture,Average,Express,Cash,Shipped,2,Dining table
8829956,27747,Donald Gordon,Patricia66@gmail.com,1952364745,505 Noble Key Suite 108,Regina,Ontario,27365,Canada,20,Male,Low,Premium,2/26/2024,2024,August,11:05:26,4,151.9613237,607.8452948,Electronics,Apple,Laptop,Average,Express,PayPal,Shipped,2,MacBook
3753609,95213,Kevin Lindsey,Jocelyn18@gmail.com,9973868268,61423 Kaiser Corners Apt. 511,Oshawa,Ontario,48915,Canada,23,Male,Medium,Premium,2/26/2024,2024,August,1:25:51,9,158.7582108,1428.823897,Electronics,Apple,Laptop,Average,Standard,PayPal,Processing,2,Razer Blade
6431320,34984,Shawna Martin,Teresa77@gmail.com,6777636894,3181 Arias Coves Suite 890,Winnipeg,Ontario,45054,Canada,51,Male,Medium,New,2/26/2024,2024,August,23:22:12,9,213.250468,1919.254212,Clothing,Nike,Shoes,Average,Express,PayPal,Delivered,2,Oxfords
3421644,91992,Erica Booth,Rebecca86@gmail.com,9930691806,898 Jeremy Crest Apt. 369,Winnipeg,Ontario,73544,Canada,24,Male,Low,New,2/26/2024,2024,August,3:03:52,2,458.7939809,917.5879618,Clothing,Nike,T-shirt,Average,Same-Day,Debit Card,Delivered,2,Crop top
,39975,Albert Reed,Matthew95@gmail.com,9857036935,5943 Burke Throughway,Plymouth,England,42642,UK,32,Male,Low,Regular,2/26/2024,2024,August,20:25:16,6,308.6341306,1851.804783,Electronics,Samsung,Tablet,Average,Same-Day,Debit Card,Pending,2,Acer Iconia Tab
1963263,91654,Christine Rocha,Jeffrey91@gmail.com,6643776885,08325 Ashley Street,Gold Coast,New South Wales,70699,Australia,24,Male,High,New,2/26/2024,2024,August,19:49:14,4,496.1305637,1984.522255,Books,HarperCollins,Non-Fiction,Excellent,Same-Day,Debit Card,Pending,5,Biography
1889411,20735,Donna Rosales,Patrick91@gmail.com,9593392339,999 Diana Port,Essen,Berlin,28879,Germany,56,Male,Medium,New,2/26/2024,2024,August,5:07:38,7,81.94842206,573.6389544,Home Decor,IKEA,Lighting,Excellent,Express,Debit Card,Shipped,5,Recessed lighting
2872855,29762,Megan Perez,Christina23@gmail.com,3123347251,736 Hannah Crossing Suite 393,Darwin,New South Wales,38299,Australia,32,Male,Medium,New,2/26/2024,2024,August,11:46:00,1,190.0116164,190.0116164,Clothing,Adidas,Jacket,Excellent,Same-Day,Credit Card,Pending,4,Leather jacket
4712487,11069,Julie Jennings,Marissa21@gmail.com,6604238477,096 Zamora Rue Apt. 521,Regina,Ontario,71933,Canada,64,Female,Low,New,2/26/2024,2024,August,23:24:10,10,412.9218878,4129.218878,Books,Random House,Literature,Excellent,Standard,Debit Card,Shipped,4,Classic literature
6896985,70886,Michelle Barry,Lisa94@gmail.com,3123750563,28084 Wagner Gateway Apt. 856,D?¬sseldorf,Berlin,86350,Germany,70,Female,Low,Regular,2/26/2024,2024,August,16:52:06,7,295.2899229,2067.02946,Home Decor,IKEA,Lighting,Excellent,Same-Day,PayPal,Delivered,5,Pendant lights
8860313,78101,Debra Hunt,Edward73@gmail.com,7138598066,000 Coleman Stream Apt. 969,Brisbane,New South Wales,25655,Australia,54,Male,Medium,Premium,2/26/2024,2024,August,23:16:38,9,407.4209047,3666.788143,Electronics,Samsung,Smartphone,Excellent,Standard,Debit Card,Delivered,5,Nokia
9777116,74725,Patricia Willis,Alan4@gmail.com,4560095676,4957 Heather Trail Apt. 091,Brighton,England,10242,UK,67,Male,High,New,2/26/2024,2024,August,10:38:49,8,11.36393414,90.91147313,Books,Penguin Books,Children's,Excellent,Express,PayPal,Pending,5,Educational kits
2535312,11240,Tara Lopez,Denise3@gmail.com,8397504177,02344 Olivia Road Apt. 569,Kitchener,Ontario,24180,Canada,26,Female,Medium,Premium,2/26/2024,2024,August,21:13:40,10,133.3720277,1333.720277,Grocery,Coca-Cola,Juice,Excellent,Express,Credit Card,Processing,4,Grapefruit juice
4945931,53683,Russell Walker,William72@gmail.com,1249913861,4202 Marvin Cove Apt. 533,Glasgow,England,61934,UK,64,Female,Medium,New,2/26/2024,2024,August,12:53:45,5,305.0832629,1525.416314,Electronics,Sony,Headphones,Excellent,Same-Day,Cash,Processing,5,In-ear headphones
3135187,90233,Megan Garcia,Micheal85@gmail.com,9049116597,53427 William Meadows Suite 848,Wuppertal,Berlin,85198,Germany,48,Male,Low,New,2/26/2024,2024,August,2:38:09,7,439.0192965,3073.135076,Clothing,Nike,Shorts,Excellent,Same-Day,Debit Card,Delivered,4,Swim trunks
5560652,21470,Charlotte Barnes,Douglas90@gmail.com,5438101848,40990 Jason Extension,Jacksonville,Colorado,80034,USA,25,Male,Medium,New,2/26/2024,2024,August,11:08:02,6,160.235635,961.4138101,Electronics,Apple,Laptop,Excellent,Express,Debit Card,Pending,4,MacBook
9887424,48173,Dr. Paul Smith,Joseph45@gmail.com,6993078228,910 Wade Vista,Toronto,Ontario,32554,Canada,27,Male,Low,New,2/26/2024,2024,August,9:00:54,7,461.2212654,3228.548858,Electronics,Sony,Headphones,Excellent,Standard,Cash,Shipped,4,On-ear headphones
6039034,31748,Kenneth Cooper,Diana87@gmail.com,9500895826,784 Darren Ports Apt. 381,Raleigh,Virginia,24469,USA,45,Female,Low,New,2/26/2024,2024,August,4:31:47,2,276.2789028,552.5578056,Clothing,Nike,T-shirt,Excellent,Standard,Cash,Delivered,4,Crew neck tee
3511815,61200,Linda Robinson,Mary27@gmail.com,7158953254,4884 Dixon Burg Apt. 516,Atlanta,Minnesota,55044,USA,52,Male,Low,Premium,2/26/2024,2024,August,23:25:04,4,210.854892,843.4195679,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,Credit Card,Pending,4,Dishwasher
1302838,41427,Jordan Lee,Christopher90@gmail.com,6060675293,5142 Jeffrey Cove Apt. 906,Newcastle upon Tyne,England,90296,UK,22,Female,Medium,Regular,2/26/2024,2024,August,10:45:21,7,336.0410517,2352.287362,Electronics,Sony,Headphones,Excellent,Same-Day,PayPal,Delivered,4,Gaming headphones
7735145,74731,Renee Gibbs,Stephanie86@gmail.com,2054013098,296 Wilson Lakes,Ballarat,New South Wales,3482,Australia,20,Male,Low,Premium,2/26/2024,2024,August,5:06:42,5,63.96769714,319.8384857,Home Decor,Home Depot,Tools,Excellent,Standard,Debit Card,Shipped,4,Drill
3803434,30178,Wendy Smith,Frederick61@gmail.com,8417588000,93066 Meyer Mill Apt. 273,Leicester,England,43713,UK,52,Female,Low,New,2/26/2024,2024,August,10:44:00,5,277.4291484,1387.145742,Home Decor,IKEA,Lighting,Excellent,Express,Cash,Shipped,5,Chandeliers
2687473,84392,Patty Schroeder,Tammy81@gmail.com,4713350876,035 Brent Points Suite 098,Phoenix,Mississippi,38743,USA,51,Female,Medium,New,2/26/2024,2024,February,14:53:37,2,125.7612638,251.5225276,Electronics,Apple,Tablet,Excellent,Standard,Cash,Shipped,5,Asus ZenPad
5529940,28810,Marc Nelson,Nicholas85@gmail.com,4306749506,75967 Anthony Island Apt. 586,Toowoomba,New South Wales,88869,Australia,29,Male,High,New,2/26/2024,2024,February,2:48:50,2,463.9821918,927.9643835,Electronics,Samsung,Tablet,Excellent,Standard,Debit Card,Processing,5,Amazon Fire Tablet
2273070,20913,Andrew Douglas,Jillian69@gmail.com,2182646034,4787 Coleman Oval Apt. 421,Bielefeld,Berlin,60286,Germany,28,Male,Low,New,2/26/2024,2024,February,5:57:33,2,425.6863989,851.3727977,Home Decor,IKEA,Furniture,Excellent,Standard,PayPal,Processing,5,Desk
9647050,26436,Crystal Donovan,Ashley89@gmail.com,3248288033,271 Lopez Falls Suite 249,Halifax,Ontario,53842,Canada,38,Male,Low,Regular,2/26/2024,2024,February,18:38:17,9,365.8116085,3292.304477,Home Decor,IKEA,Decorations,Excellent,Express,Debit Card,Delivered,5,Candles
4374187,11664,Lisa Kelly,Kevin64@gmail.com,2719720036,741 Mary Lodge Suite 737,Winnipeg,Ontario,99141,Canada,55,Male,Medium,Regular,2/26/2024,2024,February,19:50:06,3,328.5216019,985.5648056,Electronics,Apple,Smartphone,Excellent,Standard,Credit Card,Pending,5,Samsung Galaxy
2484151,61845,Paul Bradshaw,Dennis34@gmail.com,5961767260,99091 Anderson Glens Suite 953,Charlotte,Kentucky,41738,USA,21,Female,Low,Regular,2/26/2024,2024,February,19:02:09,3,450.8061931,1352.418579,Clothing,Adidas,T-shirt,Excellent,Express,Cash,Delivered,5,Off-the-shoulder tee
1460968,85357,Kayla Jennings,Claudia47@gmail.com,9008369379,32268 Ross Streets,Vancouver,Ontario,54562,Canada,66,Male,High,Premium,2/26/2024,2024,February,4:48:22,10,223.9135703,2239.135703,Home Decor,Home Depot,Decorations,Excellent,Standard,Debit Card,Pending,4,Candles
8932601,40838,Jeremy Young,Elizabeth87@gmail.com,5252739236,64460 Ronald Tunnel,San Jose,Idaho,83696,USA,58,Female,High,Premium,2/26/2024,2024,February,7:36:49,3,223.6559955,670.9679866,Electronics,Apple,Smartphone,Excellent,Standard,Cash,Pending,5,iPhone
7563576,62512,Allison Harris,Angela99@gmail.com,8508382289,265 Smith Rue,Winnipeg,Ontario,81166,Canada,35,Male,High,New,2/26/2024,2024,February,12:33:06,8,117.5620516,940.4964126,Clothing,Zara,Jeans,Excellent,Express,PayPal,Processing,5,Boyfriend jeans
7433389,61510,Mitchell Williams,David14@gmail.com,1887506880,229 Shirley Unions Apt. 191,Dortmund,Berlin,85436,Germany,34,Male,Medium,Premium,2/26/2024,2024,February,18:12:37,7,196.2458461,1373.720923,Clothing,Adidas,Jacket,Excellent,Express,Credit Card,Delivered,4,Windbreaker
5988811,85175,Alice Williams,Emily18@gmail.com,9210795404,7368 Autumn Prairie Suite 939,Indianapolis,Alaska,99693,USA,59,Male,Low,New,2/26/2024,2024,February,10:02:49,5,104.4465419,522.2327094,Books,Penguin Books,Non-Fiction,Excellent,Same-Day,PayPal,Delivered,4,Travel
1347777,93407,Rebecca Jackson,Eric86@gmail.com,7249047013,3095 Duran Throughway Suite 972,San Francisco,Vermont,5240,USA,36,Female,Low,New,2/26/2024,2024,February,20:07:16,2,115.7642072,231.5284144,Clothing,Nike,T-shirt,Excellent,Same-Day,Credit Card,Delivered,5,Henley tee
5693320,91677,Bonnie Day,Daniel53@gmail.com,2683846019,855 Anita Loop Suite 521,Southampton,England,68583,UK,30,Female,Low,Premium,2/26/2024,2024,February,13:29:04,6,479.3844771,2876.306863,Electronics,Apple,Smartphone,Excellent,Same-Day,Debit Card,Shipped,4,Motorola Moto
6285573,92139,Christopher Hale,Shane16@gmail.com,1892733653,956 Conley River Suite 822,Southampton,England,84082,UK,30,Male,Medium,New,2/26/2024,2024,February,8:44:35,1,420.7976934,420.7976934,Books,Penguin Books,Non-Fiction,Excellent,Standard,Cash,Processing,4,Science
4313818,11906,Amy Morales,Amy42@gmail.com,7750121418,21099 Frank Harbor Suite 891,Cardiff,England,44545,UK,23,Male,Medium,Premium,2/26/2024,2024,February,22:44:45,10,447.0331794,4470.331794,Electronics,Sony,Smartphone,Excellent,Same-Day,PayPal,Pending,5,iPhone
6745743,35030,John Cameron,Kelly94@gmail.com,7172455982,95369 Holland Knoll Suite 408,Bonn,Berlin,88695,Germany,45,Female,Medium,Premium,2/26/2024,2024,February,2:49:08,6,131.1834403,787.1006417,Books,Random House,Fiction,Excellent,Same-Day,Debit Card,Delivered,5,Thriller
4690707,10805,Ruth Cunningham,Zachary22@gmail.com,3975202153,44668 Dylan Ways,Winnipeg,Ontario,49196,Canada,50,Male,Medium,Premium,2/26/2024,2024,February,15:34:37,10,123.2747119,1232.747119,Books,Penguin Books,Non-Fiction,Excellent,Express,Cash,Shipped,5,Self-help
1935663,83536,Christopher Martin,Cristina65@gmail.com,7717769847,9741 Scott Pike Apt. 282,New Orleans,West Virginia,26664,USA,49,Male,Low,Regular,2/26/2024,2024,February,8:19:24,2,174.3397386,348.6794771,Home Decor,Home Depot,Furniture,Excellent,Standard,PayPal,Pending,5,Dresser
8556107,14223,Cindy Fernandez,Briana26@gmail.com,4333651431,196 Mike Underpass Apt. 663,Arlington,Massachusetts,1800,USA,19,Female,High,New,2/26/2024,2024,February,9:06:58,3,144.8870974,434.6612923,Grocery,Coca-Cola,Soft Drink,Excellent,Same-Day,Debit Card,Shipped,5,Fruit punch
6489900,62107,Scott Hebert,John97@gmail.com,7903857366,01743 Kevin Streets Apt. 481,Liverpool,England,30333,UK,22,Female,Medium,New,2/26/2024,2024,February,19:42:07,4,20.33670609,81.34682435,Grocery,Nestle,Chocolate,Excellent,Standard,Credit Card,Delivered,5,Milk chocolate
6189137,41656,Christopher Raymond,Joel41@gmail.com,6306458578,6545 Nichols Station,Jacksonville,Massachusetts,1911,USA,51,Female,High,Premium,2/26/2024,2024,February,10:25:04,9,54.44384562,489.9946106,Clothing,Adidas,T-shirt,Excellent,Same-Day,Cash,Pending,4,Crew neck tee
1121607,43940,Ryan Phillips,Pamela79@gmail.com,6017200566,7807 Day Spur Suite 302,Munich,Berlin,6913,Germany,53,Female,Low,Regular,2/26/2024,2024,February,13:06:52,9,281.0973783,2529.876404,Books,Random House,Literature,Excellent,Standard,Cash,Shipped,5,Contemporary literature
9959871,34164,Jeffrey Armstrong,Gina15@gmail.com,3930080108,8001 Parks Knoll,Perth,New South Wales,4034,Australia,61,Male,High,New,2/26/2024,2024,February,7:55:30,4,395.296677,1581.186708,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Same-Day,Debit Card,Shipped,4,Stove
2924556,37984,Thomas Mcclure,Glenn3@gmail.com,2195646527,532 Marshall Wall Suite 848,Dallas,Hawaii,96845,USA,63,Female,High,Regular,2/26/2024,2024,February,5:22:55,6,257.0095094,1542.057057,Grocery,Coca-Cola,Soft Drink,Excellent,Same-Day,PayPal,Pending,4,Grape soda
5377210,26772,Todd Hodges,Lisa2@gmail.com,8386856953,6763 Joseph Rapid Apt. 935,Memphis,Arizona,85942,USA,64,Male,Low,Premium,2/26/2024,2024,February,10:15:42,6,320.9801435,1925.880861,Books,Penguin Books,Children's,Excellent,Standard,Credit Card,Pending,5,Educational kits
1879096,43510,David Baker,Alyssa3@gmail.com,2509148263,2329 Jennifer Way Suite 353,Toronto,Ontario,51549,Canada,69,Male,Medium,New,2/26/2024,2024,February,16:10:21,3,243.6318431,730.8955294,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,Credit Card,Shipped,5,Refrigerator
2837404,54890,Anna Miller,Bethany2@gmail.com,4000105744,08318 Barnett Tunnel,Perth,New South Wales,44671,Australia,26,Male,High,New,2/26/2024,2024,February,21:43:13,5,391.9133626,1959.566813,Home Decor,IKEA,Decorations,Excellent,Same-Day,Debit Card,Shipped,4,Mirrors
9751541,25213,Eric Robinson,Stephen49@gmail.com,2608367619,664 Caldwell Walks,Hanover,Berlin,45807,Germany,55,Female,Medium,Premium,2/26/2024,2024,February,1:45:07,9,325.3544472,2928.190025,Electronics,Apple,Tablet,Excellent,Standard,Debit Card,Shipped,5,Amazon Fire Tablet
7507764,67044,Mary Hodges,Angela25@gmail.com,5358237464,902 Myers Crossroad Apt. 400,Bristol,England,27057,UK,55,Male,Low,New,2/26/2024,2024,February,7:15:06,4,72.8131454,291.2525816,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Same-Day,Credit Card,Delivered,5,Blanket
2881848,77988,David Barnett,Mark29@gmail.com,3575437524,345 Harris Ramp,Munich,Berlin,78476,Germany,42,Male,High,Premium,2/26/2024,2024,May,3:58:33,7,130.5549678,913.8847748,Electronics,Apple,Tablet,Excellent,Same-Day,Debit Card,Processing,4,Amazon Fire Tablet
